SOURCE_ID,YEAR,MONTH,DAY,HOUR,MINUTE,CAUSE,VALIDITY,FOCAL_DEPTH,PRIMARY_MAGNITUDE,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,MAXIMUM_HEIGHT,MAGNITUDE_ABE,MAGNITUDE_IIDA,INTENSITY_SOLOVIEV,WARNING_STATUS,MISSING,MISSING_ESTIMATE,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE,ALL_MISSING,MISSING_TOTAL,ALL_INJURIES,INJURY_TOTAL,ALL_FATALITIES,FATALITY_TOTAL,ALL_DAMAGE_MILLIONS,DAMAGE_TOTAL,ALL_HOUSES_DAMAGED,HOUSE_DAMAGE_TOTAL,ALL_HOUSES_DESTROYED,HOUSE_DESTRUCTION_TOTAL
2030,1970,11,28,11,8,1,2,33,6,89,CHILE,,NORTHERN CHILE,-20.94,-69.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,1970,12,4,1,59,1,4,7,5.1,40,RUSSIA,,BLACK SEA,43.84,39.34,0.8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
5535,1971,3,19,,,8,0,,,89,PERU,,CHUNGAR,-11.116,-76.5,30,,,,,,,,,600,3,,2,,,,2,,,,,600,3,,2,,,,2
2031,1971,5,2,6,8,1,4,30,7.1,87,USA,AK,"ANDREANOF ISLANDS, AK",51.228,-177.173,0.04,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,
2033,1971,7,9,3,3,1,4,58,7.8,89,CHILE,,CENTRAL CHILE,-32.5,-71.2,1.2,,0.3,0,,,,,,,,,,,,,,,,447,3,83,2,236.4,4,,,,3
2034,1971,7,14,6,11,1,4,47,7.9,82,PAPUA NEW GUINEA,,SOLOMON SEA,-5.5,153.9,6,,1.6,1,,,,,,1,1,,1,,,,,,,5,1,3,1,,1,,,,
2035,1971,7,26,1,23,1,4,48,7.9,82,PAPUA NEW GUINEA,,SOLOMON SEA,-4.9,153.2,10,,3.3,1.5,,,,,,,,,1,,,,,,,,,,,,2,,,,
2036,1971,8,2,7,24,1,4,51,7.3,85,JAPAN,,JAPAN TRENCH,41.4,143.5,0.51,,-2.3,-0.5,,,,,,,,,,,,,,,,,,,,,1,,,,
2431,1971,9,5,18,35,1,4,9,7.1,86,RUSSIA,,TATAR STRAIT,46.5,141.2,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2430,1971,9,6,13,37,1,4,29,5.5,86,RUSSIA,,TATAR STRAIT,46.7,141.4,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,1971,9,6,20,,6,4,,,82,SOLOMON ISLANDS,,"TINAKULA, SANTA CRUZ ISLANDS",-10.38,165.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,1971,9,8,11,48,1,4,6,6.6,86,RUSSIA,,TATAR STRAIT,46.4,141.1,0.09,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,
2039,1971,9,8,16,59,1,4,16,6.2,86,RUSSIA,,TATAR STRAIT,46.3,140.9,0.07,,-0.7,-3,,,,,,,,,,,,,,,,,,,,,,,,,
2040,1971,9,25,4,36,3,2,115,7,82,PAPUA NEW GUINEA,,BISMARCK SEA,-6.5,146.6,1.8,,0.8,0.5,,,,,,,,,,,,,,,,,,,,,1,,,,
2041,1971,9,27,19,1,1,4,21,6,86,RUSSIA,,TATAR STRAIT,46.4,141.1,0.03,,,-4,,,,,,,,,,,,,,,,,,,,,,,,,
2042,1971,11,6,22,0,1,2,21,5.7,87,USA,AK,"RAT ISLANDS, ALEUTIAN ISLANDS, AK",51.5,179.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,1971,12,15,8,29,1,4,33,7.8,86,RUSSIA,,KAMCHATKA,56,163.3,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,1972,1,25,2,6,1,4,33,7.5,84,TAIWAN,,E. TAIWAN,22.5,122.3,0.05,,-3.3,-2,,,,,,,,,,,,,,,,,,1,1,,1,,,5,1
2046,1972,2,29,9,22,1,4,56,7.4,85,JAPAN,,EAST OFF HACHIJO ISLAND,33.3,140.8,0.42,,-1.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1972,6,8,18,53,1,2,39,6.6,89,CHILE,,CENTRAL CHILE,-30.5,-71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,1972,7,30,21,45,3,4,25,7.6,87,USA,AK,"SE. ALASKA, AK",56.82,-135.685,0.1,,-2.3,-2,,,,,,,,,,,,,,,,,,,,,1,,,,
2051,1972,8,17,23,44,1,4,10,7.1,82,PAPUA NEW GUINEA,,SOLOMON SEA,-6,152.9,0.6,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,1972,8,26,8,15,8,1,,,82,PAPUA NEW GUINEA,,SOLOMON SEA,-6.7,147,1.5,,0.6,,,,,,,,,,1,,,,,,,,,,,,1,,,,
2053,1972,9,6,11,42,1,-1,15,5.2,85,JAPAN,,JAPAN,32.9,130.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,1972,10,9,,,6,2,,,82,PAPUA NEW GUINEA,,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,1972,12,2,0,19,1,2,33,7.4,84,PHILIPPINES,,"MINDANAO ISLAND, PHILIPPINES",6.5,126.6,0.5,,-2.3,,,,,,,,,,,,,,,,,,,,,,1,,,,
2056,1972,12,4,10,16,1,4,66,7.4,85,JAPAN,,CHICHI JIMA,33.3,140.7,0.5,,-1,-1,,,,,,,,,,,,,,,,,,,,,1,,,,
2057,1972,12,29,4,51,1,2,60,5.4,89,CHILE,,CENTRAL CHILE,-30.6,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,1973,1,30,21,1,1,4,43,7.5,88,MEXICO,,S. MEXICO,18.48,-103,1.13,,0.1,,,,,,,,,,,,,,,,,390,3,56,2,,2,,,,2
2059,1973,2,28,6,37,1,4,27,7.2,86,RUSSIA,,N. KURIL ISLANDS,50.5,156.6,1.5,,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,
3226,1973,3,17,8,30,1,4,33,7.5,84,PHILIPPINES,,QUEZON,13.4,122.8,1.3,,,,,,,,,,,,,,,,,,,64,2,15,1,0.45,1,,,,
2060,1973,6,17,3,55,1,4,48,7.7,85,JAPAN,,HOKKAIDO ISLAND,43.2,145.8,5.96,,2.2,1,,,1,,,,,5,2,,,2,1,,,27,1,,,5,2,,,2,1
2061,1973,6,24,2,43,1,4,50,7.1,86,RUSSIA,,S. KURIL ISLANDS,43.3,146.4,0.64,,2.2,,,,,,,,,,,,,,,,,1,1,,,,1,,,,
3506,1973,6,26,22,32,1,4,,6.6,86,RUSSIA,,S. KURIL ISLANDS,43.2,146.6,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,1973,10,5,5,47,1,4,14,6.7,89,CHILE,,CENTRAL CHILE,-32.5,-71.5,0.4,,-1.3,-1,,,,,,,,,,,,,,,,,,,,,,,,,
2063,1974,1,31,23,30,1,4,34,7,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-7.5,155.9,1.5,,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,
2064,1974,2,1,3,12,1,4,40,7.1,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-7.4,155.6,4.5,,2.2,2,,,,,,,,,2,,,,,,,,,,,,2,,,,
2065,1974,5,8,23,33,1,4,2,6.7,85,JAPAN,,TOKAIDO,34.6,138.7,0.2,,-2.3,-2.5,,,,,,,,,,,,,,,,137,3,30,1,,2,,,134,3
2066,1974,8,18,10,44,1,1,36,7.1,89,CHILE,,SOUTHERN CHILE,-38.5,-73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1974,9,27,5,47,1,4,43,6.7,86,RUSSIA,,S. KURIL ISLANDS,43.2,146.7,0.37,,0.6,-1,,,,,,,,,,,,,,,,,,,,,,,,,
2068,1974,10,3,14,21,1,4,13,8.1,89,PERU,,CENTRAL PERU,-12.27,-77.79,0.92,,0.8,1,,,,,,,,,,,,,,,,2414,4,78,2,10,3,,,,3
5568,1974,10,17,19,5,8,4,,,88,CANADA,BC,"KITIMAT INLET, BRITISH COLOMBIA",54,-128.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,1974,10,17,,,6,4,70,,82,PAPUA NEW GUINEA,,"RITTER ISLAND, PAPUA NEW GUINEA",-5.52,148.121,0.5,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,1974,12,28,12,11,1,0,22,6.2,60,PAKISTAN,,PAKISTAN,35.1,72.9,,,,,,,,,,,,,,,,,,,,17000,4,5300,4,3.255,2,,,,3
2072,1975,1,15,9,42,1,1,33,5.9,83,INDONESIA,,BANDA SEA,-5,130,,,,,,,,,,,,,,,,,,,,,,,,,1,,,81,2
2074,1975,3,13,15,26,1,1,4,6.9,89,CHILE,,CENTRAL CHILE,-29.9,-71.3,,,,,,,,,,,,,,,,,,,,25,1,2,1,,1,,,,
2879,1975,4,27,18,5,8,4,,,88,CANADA,BC,"KITIMAT INLET, BRITISH COLUMBIA",53.98,-128.68,4.1,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,
2567,1975,5,26,9,11,1,4,33,7.7,73,ATLANTIC OCEAN,,AZORES GIBRALTAR FRACTURE ZONE,35.997,-17.649,0.76,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2075,1975,6,10,13,47,1,4,15,7,86,RUSSIA,,S. KURIL ISLANDS,43.024,147.734,5.5,,2.3,2,,,1,,,,,,2,,,,,,,,,,,,2,,,,
2076,1975,7,20,14,37,1,4,49,7.9,82,PAPUA NEW GUINEA,,SOLOMON SEA,-6.59,155.054,2,,1,1,,,,,,,,,2,,,,1,,,,,,,,3,,,,2
2079,1975,10,31,8,28,1,4,50,7.6,84,PHILIPPINES,,PHILIPPINE TRENCH,12.54,125.993,3,,-0.7,-1.5,,,,,,1,1,,1,,,30,1,,,,,1,1,,1,,,30,1
2080,1975,11,29,14,47,3,4,2,7.7,80,USA,HI,HAWAII,19.451,-155.033,14.3,,3,3,,19,1,,,2,1,1.5,2,,,,,,,19,1,2,1,4,2,,,,
2081,1975,12,26,15,56,1,4,33,7.8,81,SAMOA,,SAMOA ISLANDS,-16.265,-172.467,0.38,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,1976,1,14,16,47,1,4,33,8,81,NEW ZEALAND,,KERMADEC ISLANDS,-28.427,-177.657,0.9,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,1976,1,21,10,5,1,4,41,7,86,RUSSIA,,S. KURIL ISLANDS,44.915,149.123,0.38,,-1.3,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,
2085,1976,2,4,9,1,1,4,5,7.5,74,GUATEMALA,,GUATEMALA,15.324,-89.101,0.12,,,,,,,,,,,,,,,,,,,76000,4,23000,4,2147,4,,,,
2086,1976,8,16,16,11,1,4,33,8,84,PHILIPPINES,,MORO GULF,6.292,124.09,9,,2.3,2.5,,6500,4,,,6800,4,134,4,,,,,,,10000,4,8000,4,134,4,,,,
2088,1977,4,2,7,15,1,4,33,7.6,81,SAMOA,,SAMOA ISLANDS,-16.696,-172.095,0.08,,-3.3,-2,,,,,,,,,,,,,,,,,,,,,1,,,,
2089,1977,4,20,23,13,1,4,33,6.8,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.828,163.323,0.15,,-3.3,-1,,,,,,,,,,,,,,,,,,34,1,,3,,,,
2568,1977,4,20,23,42,1,4,19,7.6,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.89,160.348,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2090,1977,4,21,4,24,1,4,33,8.1,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-9.965,160.731,0.04,,-3.3,-1.5,,,,,,,,,,,,,,,,1,1,18,1,,3,,,,
2091,1977,6,22,12,8,1,4,65,7.2,81,TONGA,,TONGA TRENCH,-22.878,-175.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,1977,8,19,6,8,1,4,33,8,60,INDONESIA,,SUNDA ISLANDS,-11.085,118.464,15,,3.9,3,,75,2,,,189,3,1.2,2,,,,,,,75,2,189,3,1.2,2,,,,
2093,1977,8,20,,,1,-1,,5.5,82,PAPUA NEW GUINEA,,ADMIRALTY ISLANDS,-1.1,146.2,0.5,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,1977,8,28,20,10,1,2,33,5.5,82,PAPUA NEW GUINEA,,ADMIRALTY ISLANDS,-1.081,146.23,0.6,,-0.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1977,10,10,11,53,1,2,33,7.2,81,TONGA,,TONGA TRENCH,-25.856,-175.406,0.03,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,
2096,1978,1,14,3,24,1,4,,6.6,85,JAPAN,,TOKAIDO,34.809,139.259,0.35,,-0.7,,,,,,,,,,,,,,,,,129,3,25,1,,3,544,3,85,2
2097,1978,3,22,0,50,1,4,33,6.7,86,RUSSIA,,S. KURIL ISLANDS,44.026,149.002,0.07,,0.1,-2.5,3,,,,,,,,,,,,,,,,,,,,,,,,
2569,1978,3,22,21,34,1,4,33,6.6,86,RUSSIA,,S. KURIL ISLANDS,44.14,149.029,0.05,,,-3,3,,,,,,,,,,,,,,,,,,,,,,,,
2099,1978,3,23,0,31,1,4,46,6.8,86,RUSSIA,,S. KURIL ISLANDS,44.209,148.971,0.17,,-2.3,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2101,1978,3,23,3,15,1,4,33,7.5,86,RUSSIA,,S. KURIL ISLANDS,44.932,148.439,0.3,,-2.3,0,,,,,,,,,,,,,,,,,,,,,,,,,
2103,1978,3,24,19,47,1,4,33,7.6,86,RUSSIA,,S. KURIL ISLANDS,44.244,148.862,0.65,,-1.7,0,,,,,,,,,,,,,,,,,,,,,,,,,
2105,1978,6,12,8,14,1,4,44,7.7,85,JAPAN,,SANRIKU,38.19,142.03,0.6,,,0.5,,,,,,,,,,,,,,,,1000,4,28,1,865,4,,,,4
5448,1978,6,12,,,1,-1,,,60,INDIA,,INDIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,1978,6,14,12,32,1,3,24,6.9,84,PHILIPPINES,,"MINDANAO ISLAND, PHILIPPINES",8.249,122.403,0.03,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,1978,6,20,20,3,1,2,3,6.4,50,GREECE,,"THESSALONIKI (SALONICA), GREECE",40.739,23.229,0.45,,,2,,,,,,,,,,,,,,,,,3,50,1,250,4,,,,
2913,1978,6,21,,,0,2,,,50,ITALY,,"EASTERN ITALY, ADRIATIC SEA",42,16,0.6,,,4,,,,,,,,,1,,,,,,,,,,,,1,,,,
2108,1978,7,23,14,42,1,3,17,7.4,84,TAIWAN,,TAIWAN,22.282,121.512,0.05,,-3.3,-1,,,,,,,,,,,,,,,,,,,,,,,,,
4277,1978,8,14,14,17,1,4,30,4.4,73,SPAIN,,CADIZ,36.37,-6.98,0.12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
5513,1978,10,10,,,8,4,,,81,NEW ZEALAND,,OFF EAST COAST OF SOUTH ISLAND,-43.08,172.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,1978,11,29,19,52,1,2,18,7.8,88,MEXICO,,MEXICO,16.01,-96.591,1.5,,0.6,,,,,,,,,,,,,,,,,,3,9,1,,2,,,,
2110,1979,2,20,6,32,1,4,10,6.4,85,JAPAN,,"IWATE, JAPAN",40.232,143.703,0.12,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,1979,2,28,21,27,3,4,15,7.5,87,USA,AK,"SE. ALASKA, AK",60.691,-141.671,0.15,,-1.7,,,,,,,,,,,,,,,,,,,,,,1,,,,
2112,1979,3,14,11,7,1,4,49,7.6,88,MEXICO,,S. MEXICO,17.813,-101.276,1.3,,-3.3,,,,,,,,,,,,,,,,,35,1,5,1,30,4,,,200,3
2914,1979,4,9,2,10,1,1,10,5.3,50,SERBIA AND MONTENEGRO,,MONTENEGRO: BAR ULCINJ,41.956,19.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,1979,4,15,6,19,1,4,10,6.9,50,SERBIA AND MONTENEGRO,,MONTENEGRO,42.096,19.209,0.6,,,1,,,,,,,,,1,,,,,,,1001,4,131,3,2700,4,,,,4
2915,1979,5,15,6,59,1,0,33,5.6,50,GREECE,,CRETE,34.53,24.437,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2115,1979,7,18,,,8,4,,,60,INDONESIA,,LOMBLEN ISLAND [LEMBATA],-8.6,123.5,9,,,,,32,1,,,1239,4,,3,,,,3,,,32,1,1239,4,,3,,,,3
2118,1979,8,9,,,8,-1,,,60,INDONESIA,,LOMBLEN ISLAND [LEMBATA],-8.5,123.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,1979,9,3,2,12,8,2,0,5,74,VENEZUELA,,PUERTO CUMAREBO,11.517,-69.5,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,
2119,1979,9,12,5,17,1,4,5,7.9,83,INDONESIA,,IRIAN JAYA,-1.679,136.04,2,,1,,,,,,,100,2,,2,,,400,2,,,,3,115,3,,3,,,1000,3
4246,1979,10,6,,,8,4,,,73,NORWAY,,NORTHERN NORWAY,65.117,12.333,2,,,3,,,,,,,,,1,,1,,,,,,,,,,1,,1,,
2120,1979,10,16,13,57,8,4,,,50,FRANCE,,FRENCH RIVIERA (LIGURIAN SEA),43.7,7.25,10,,1.6,,,,,,,9,1,,1,,2,,,,,,,9,1,,1,,2,,
2121,1979,11,16,15,21,1,2,33,6.9,81,FIJI,,FIJI ISLANDS,-16.76,179.984,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2122,1979,12,12,7,59,1,4,24,7.7,89,COLOMBIA,,"COLOMBIA: OFF SHORE, PACIFIC OCEAN",1.598,-79.358,6,,2.3,2.5,,20000,4,,,600,3,8,3,,,10000,4,,,20000,4,600,3,8,3,,,10000,4
4259,1980,1,1,16,42,1,4,10,7.2,73,PORTUGAL,,AZORES,38.815,-27.78,,,,1,,,,,,,,,,,,,,,,600,3,69,2,5,2,,,,
2123,1980,2,23,5,51,1,4,44,7,86,RUSSIA,,S. KURIL ISLANDS,43.53,146.753,0.6,,-0.7,-2,,,,,,,,,,,,,,,,,,,,,,,,,
3018,1980,5,18,,,6,0,,,88,USA,WA,WASHINGTON,46.2,-122.18,250,,,,,,,,,,,,,,,,,,,,,57,2,,,,,,
2124,1980,6,29,7,20,1,4,15,6.2,85,JAPAN,,HONSHU ISLAND,34.808,139.181,0.56,,-0.7,,,,,,,,,,,,,,,,,7,1,,,,2,,,,
2125,1980,7,17,19,42,1,4,33,7.9,82,SOLOMON ISLANDS,,SOLOMON ISLANDS,-12.525,165.916,0.14,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,1980,10,10,12,25,3,4,10,7.7,50,ALGERIA,,EL ASNAM,36.195,1.354,0.7,,,2,,,,,,,,,,,,,,,,9000,4,5000,4,5200,4,,,250000,4
2126,1981,1,18,18,17,1,4,,6.9,85,JAPAN,,E. HONSHU ISLAND,38.64,142.75,0.37,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2128,1981,2,24,20,53,1,4,33,6.7,50,GREECE,,ATHENS-EASTERN GULF OF CORINTH,38.222,22.934,0.3,,,3,,,,,,,,,,,,,,,,400,3,22,1,812,4,,,8000,4
5417,1981,3,4,21,58,1,3,29,6.4,50,GREECE,,GULF OF CORINTH,38.209,23.288,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,1981,5,11,7,10,8,2,,,70,SOUTH AFRICA,,AGULHAS BANK,-35.616,20.267,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,1981,5,25,5,25,1,4,33,7.6,81,NEW ZEALAND,,NEW ZEALAND,-48.786,164.357,0.3,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,1981,9,1,9,29,1,4,25,7.7,81,SAMOA,,SAMOA ISLANDS,-14.96,-173.085,1,,-3.3,-2,,,,,,,1,,1,,,,1,,,,,,1,,1,,,,1
2132,1981,10,25,3,22,1,4,28,7.3,88,MEXICO,,MEXICO,18.084,-102.084,0.09,,,,,,,,,,,,,,,,,,,,,9,1,,3,,,,
2589,1982,1,11,6,10,1,2,46,7.1,84,PHILIPPINES,,PHILIPPINES,13.752,124.358,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,1982,2,24,4,22,1,2,52,5.4,60,INDONESIA,,JAVA TRENCH,4.374,97.755,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,1982,3,11,10,32,1,1,33,6.6,60,INDONESIA,,SUMBAWA ISLAND,-9.265,118.479,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,1982,3,21,2,32,1,4,44,6.9,85,JAPAN,,HOKKAIDO ISLAND,42.158,142.361,1.3,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,1982,7,23,14,23,1,4,37,7.2,85,JAPAN,,"IBARAKI, JAPAN",36.194,141.702,0.4,,-1.3,-1,,,,,,,,,,,,,,,,,,,,,,,,,
2137,1982,12,19,17,43,1,4,33,7.5,81,TONGA,,KERMADEC ISLANDS,-24.133,-175.864,0.2,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,1982,12,25,12,28,3,-1,33,6,60,INDONESIA,,FLORES SEA,-8.405,123.08,,,,,,,,,,,,,,,,,,,,390,3,13,1,1.45,2,,,1875,4
2139,1982,12,28,6,37,1,4,22,6.4,85,JAPAN,,S. OF HONSHU ISLAND,33.826,139.434,0.19,,-1.3,-1,,,,,,,,,,,,,,,,,,,,,,,,,
2917,1983,1,17,12,41,1,3,,7.2,50,GREECE,,IONIAN SEA,38.026,20.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140,1983,3,12,1,36,1,4,17,6.9,83,INDONESIA,,BANDA SEA,-4.056,127.924,3,,1.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,
2141,1983,3,18,9,5,1,4,89,7.9,82,PAPUA NEW GUINEA,,NEW BRITAIN,-4.883,153.581,0.3,,-1.7,,,,,,,,,,,,,,,,,,,,,,2,,,,
2142,1983,5,26,2,59,1,4,24,7.8,85,JAPAN,,"NOSHIRO, JAPAN",40.462,139.102,14.93,,3.9,2,,324,3,,,100,2,800,4,,,3513,4,,,324,3,104,3,800,4,,,3513,4
2144,1983,6,9,12,49,1,4,26,5.9,85,JAPAN,,"NOSHIRO, JAPAN",40.249,138.948,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,1983,6,21,6,25,1,4,10,6.9,85,JAPAN,,N. HONSHU ISLAND,41.346,139.099,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2146,1983,8,6,15,43,1,2,2,7,50,GREECE,,NORTH AEGEAN SEA,40.142,24.766,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,
2147,1983,8,17,10,55,1,4,63,7.1,86,RUSSIA,,"KAMCHATKA BAY, RUSSIA",55.867,161.287,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2148,1983,8,17,12,17,1,4,29,6.6,84,PHILIPPINES,,LUZON ISLAND,18.231,120.86,0.1,,,,,,,,,,,,,,,,,,,47,1,16,1,,2,,,,3
4702,1983,8,17,,,6,1,,,83,INDONESIA,,LESSER SUNDA ISLANDS,-8.54,123.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4248,1983,8,18,9,,8,4,,,73,NORWAY,,WESTERN NORWAY,61.233,7.717,7,,,4,,,,,,,,,1,,,,,,,,,,,,1,,,,
2149,1983,10,4,18,52,1,4,15,7.7,89,CHILE,,NORTHERN CHILE,-26.535,-70.563,0.2,,-2.3,0.2,,,,,,,,,,,,,,,,12,1,5,1,1,2,,,40,1
2150,1983,11,30,17,46,1,4,10,7.7,60,UK TERRITORY,,CHAGOS ARCHIPELAGO REGION,-6.852,72.11,1.5,,-1.3,,,,,,,,,,1,,,,,,,,,,,,1,,,,
2151,1984,1,8,15,24,1,1,33,6.8,83,INDONESIA,,SULAWESI,-2.823,118.806,0.1,,,,,,,,,,,,,,,,,,,23,1,2,1,,,,,,
2152,1984,2,11,8,2,1,4,29,5.4,50,GREECE,,"CORINTHOS GULF, GREECE",38.396,22.094,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,
2153,1984,3,24,9,44,1,4,44,7.2,86,RUSSIA,,S. KURIL ISLANDS,44.117,148.192,0.2,,-2.3,-2,,,,,,,,,,,,,,,,,,,,,,,,,
2154,1984,6,13,2,29,1,4,41,5.5,85,JAPAN,,"TORI SHIMA, OKINAWA",31.448,140.036,0.5,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,1984,8,6,19,6,1,4,46,7,85,JAPAN,,"KYUSHU, JAPAN",32.386,131.945,0.2,,-2.3,,,,,,,,,,,,,,,,,9,1,,,,,,,,
2156,1984,9,18,17,2,1,4,48,6.9,85,JAPAN,,HONSHU ISLAND,34.006,141.5,0.13,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,1984,12,28,10,37,1,4,33,6.8,86,RUSSIA,,KAMCHATKA,56.194,163.46,0.2,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,1985,3,3,22,47,1,4,33,8,89,CHILE,,CENTRAL CHILE,-33.132,-71.708,3.5,,1.6,,,,,,,,,,,,,,,,,2575,4,180,3,1500,4,,,,4
2159,1985,3,16,14,54,1,4,13,6.4,74,GUADELOUPE (FRENCH TERRITORY),,GUADELOUPE,17.013,-62.448,0.12,,-3.3,,,,,,,,,,,,,,,,,6,1,,,,2,,,,
2160,1985,4,13,1,6,1,2,99,6.2,60,INDONESIA,,BALI ISLAND,-9.245,114.185,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161,1985,7,3,4,36,3,2,46,7.3,82,PAPUA NEW GUINEA,,NEW IRELAND,-4.439,152.828,1.3,,0.4,,,,,,,,,,,,,,,,,,,,,1,2,,,,
2162,1985,9,19,13,17,1,4,28,8,88,MEXICO,,MEXICO,18.19,-102.533,3,,1.6,,,,,,,,,,1,,,,,,,30000,4,9500,4,4000,4,,,,4
2163,1985,9,21,1,37,1,4,31,7.6,88,MEXICO,,MEXICO,17.802,-101.647,1.2,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2164,1986,5,7,22,47,1,4,31,8,87,USA,AK,"ANDREANOF ISLANDS, AK",51.52,-174.776,0.9,,-0.1,,,,,,,,,,,,,,,,,,,,,,2,,2,,
2165,1986,5,17,16,20,1,1,15,6.4,87,USA,AK,"ANDREANOF ISLANDS, AK",52.327,-174.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2166,1986,10,20,6,46,1,4,29,7.8,81,NEW ZEALAND,,KERMADEC ISLANDS,-28.117,-176.367,0.22,,-2.18,,,,,,,,,,,,,,,,,,,,,,,,,,
3507,1986,11,14,21,20,1,4,34,7.8,84,TAIWAN,,TAIWAN,23.901,121.574,0.3,,,,,,,,,,,,,,,,,,,44,1,15,1,,1,,,,
2167,1987,2,6,13,16,1,4,48,6.7,85,JAPAN,,E. HONSHU ISLAND,36.988,141.689,0.1,,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,
