SOURCE_ID,WAVE_ID,YEAR,MONTH,DAY,REGION_CODE,COUNTRY,STATE/PROVINCE,LOCATION,LATITUDE,LONGITUDE,DISTANCE_FROM_SOURCE,TRAVEL_TIME_HOURS,TRAVEL_TIME_MINUTES,VALIDITY,MEASUREMENT_TYPE,PERIOD,FIRST_MOTION,MAXIMUM_HEIGHT,HORIZONTAL_INUNDATION,INJURIES,INJURY_ESTIMATE,FATALITIES,FATALITY_ESTIMATE,DAMAGE_MILLIONS_DOLLARS,DAMAGE_ESTIMATE,HOUSES_DAMAGED,HOUSE_DAMAGE_ESTIMATE,HOUSES_DESTROYED,HOUSE_DESTRUCTION_ESTIMATE
5413,23101,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",40.450564,141.682211,247,,,,5,,,7.4,32,,,,,,,,,,
5413,23102,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",40.520239,141.588222,256,,,,5,,,8.1,155,,,,,,,,,,
5413,22663,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",40.531464,141.581208,258,,,,4,,,10.1,71,,,,,,,,,,
5413,22664,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",40.461111,141.663208,248,,,,4,,,10.3,45,,,,,,,,,,
5413,22665,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.638972,141.96975,153,,,,4,,,11.01,0,,,,,,,,,,
5413,22666,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.008833,141.905778,195,,,,4,,,11.03,0,,,,,,,,,,
5413,22667,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.734444,141.966667,164,,,,4,,,11.92,0,,,,,,,,,,
5413,22668,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.738333,141.969444,164,,,,4,,,12.71,0,,,,,,,,,,
5413,22669,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.107167,141.824972,207,,,,4,,,13.08,155,,,,,,,,,,
5413,22670,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.691944,141.964528,159,,,,4,,,14.51,0,,,,,,,,,,
5413,22169,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.469602,141.294304,96,,,,5,,,2.61,0,,,,,,,,,,
5413,22170,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.436,142.009278,131,,,,5,,,26.97,1010,,,,,,,,,,
5413,22171,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.915333,141.942361,184,,,,5,,,27.22,0,,,,,,,,,,
5413,22172,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.78825,141.984667,169,,,,5,,,27.33,50,,,,,,,,,,
5413,22173,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.752278,141.998139,165,,,,5,,,27.33,100,,,,,,,,,,
5413,22174,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.7075,141.970611,161,,,,5,,,27.54,500,,,,,,,,,,
5413,22175,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.811833,141.983028,172,,,,5,,,27.58,200,,,,,,,,,,
5413,22176,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.635235,142.018058,152,,,,5,,,27.6,440,,,,,,,,,,
5413,23394,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.07275,140.924167,129,,,,4,,,7.34,18.8,,,,,,,,,,
5413,23395,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.856472,141.57775,93,,,,4,,,7.34,0,,,,,,,,,,
5413,23396,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.151944,140.940722,126,,,,4,,,7.36,813,,,,,,,,,,
5413,23397,2011,3,11,85,JAPAN,FUKUSHIMA,"FUKUSHIMA PREFECTURE, TOHOKU REGION",37.208559,141.00343,171,,,,4,,,7.45,100.9,,,,,,,,,,
5413,23398,2011,3,11,85,JAPAN,FUKUSHIMA,"FUKUSHIMA PREFECTURE, TOHOKU REGION",36.980486,140.964811,192,,,,4,,,7.49,0,,,,,,,,,,
5413,23399,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.279722,141.050694,115,,,,4,,,7.54,0,,,,,,,,,,
5413,23400,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",41.370778,141.379972,352,,,,4,,,2.01,0,,,,,,,,,,
5413,23401,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",41.391944,141.413611,354,,,,4,,,2.02,0,,,,,,,,,,
5413,24309,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.2015,140.959472,124,,,,4,,,3.11,0,,,,,,,,,,
5413,24310,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.719542,141.527694,87,,,,5,,,13.11,340.7,,,,,,,,,,
5413,24311,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.060567,140.902131,131,,,,4,,,2.4,2410,,,,,,,,,,
5413,24312,2011,3,11,85,JAPAN,FUKUSHIMA,"FUKUSHIMA PREFECTURE, TOHOKU REGION",37.867805,140.937048,134,,,,5,,,15.37,0,,,,,,,,,,
5413,22585,2011,3,11,85,JAPAN,IBARAKI,"IBARAKI PREFECTURE, KANTO REGION",36.296806,140.5605,274,,,,5,,,5.74,0,,,,,,,,,,
5413,22586,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.907062,141.568353,97,,,,5,,,5.75,606.47,,,,,,,,,,
5413,22587,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.453861,142.003861,133,,,,5,,,5.83,70,,,,,,,,,,
5413,22588,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.922106,140.891062,136,,,,5,,,5.85,0,,,,,,,,,,
5413,22589,2011,3,11,85,JAPAN,TSHIBA,"TSHIBA PREFECTURE, KANTO REGION",35.700417,140.69325,325,,,,5,,,5.88,40,,,,,,,,,,
5413,22590,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,41.968676,143.181899,414,,,,5,,,5.89,25,,,,,,,,,,
5413,22591,2011,3,11,85,JAPAN,IBARAKI,"IBARAKI PREFECTURE, KANTO REGION",36.675667,140.713694,232,,,,5,,,5.9,0,,,,,,,,,,
5413,22592,2011,3,11,85,JAPAN,IBARAKI,"IBARAKI PREFECTURE, KANTO REGION",36.479772,140.611528,255,,,,5,,,5.97,0,,,,,,,,,,
5413,22593,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,41.935455,143.244007,411,,,,5,,,5.98,57,,,,,,,,,,
5413,22594,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",40.789611,141.402389,289,,,,5,,,6,414,,,,,,,,,,
5413,22155,2011,3,11,85,JAPAN,FUKUSHIMA,"FUKUSHIMA PREFECTURE, TOHOKU REGION",37.798977,140.94301,137,,,,5,,,2.39,0,,,,,,,,,,
5413,22156,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.458897,141.287626,96,,,,5,,,2.39,0,,,,,,,,,,
5413,22157,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.4214,140.311534,491,,,,5,,,2.4,690,,,,,,,,,,
5413,22158,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.432904,141.316713,93,,,,5,,,2.41,0,,,,,,,,,,
5413,22159,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.20457,140.927525,127,,,,5,,,2.41,0,,,,,,,,,,
5413,22160,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.158936,142.787089,431,,,,5,,,2.46,290,,,,,,,,,,
5413,22161,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.100883,142.98765,426,,,,5,,,2.48,90,,,,,,,,,,
5413,22162,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.259277,140.260339,476,,,,5,,,2.49,2070,,,,,,,,,,
5413,22163,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.29778,141.018612,118,,,,5,,,2.5,0,,,,,,,,,,
5413,22164,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.31065,142.40635,446,,,,5,,,2.5,52.5,,,,,,,,,,
5413,22165,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.585224,140.701326,497,,,,5,,,2.56,0,,,,,,,,,,
5413,22166,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,43.052634,144.847254,569,,,,5,,,2.58,210,,,,,,,,,,
5413,22167,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.425792,141.324418,92,,,,5,,,2.59,0,,,,,,,,,,
5413,22168,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.067683,140.92185,129,,,,5,,,2.6,219,,,,,,,,,,
5413,24049,2011,3,11,85,JAPAN,WAKAYAMA,"WAKAYAMA PREFECTURE, KINKI REGION",33.475,135.774444,800,,,,8,,,1.15,0,,,,,,,,,,
5413,24050,2011,3,11,85,JAPAN,TOKUSHIMA,"TOKUSHIMA PREF., SHIKOKU REGION",33.593022,134.359703,891,,,,8,,,1.27,0,,,,,,,,,,
5413,24051,2011,3,11,85,JAPAN,WAKAYAMA,"WAKAYAMA PREFECTURE, KINKI REGION",33.463333,135.783056,801,,,,8,,,1.31,0,,,,,,,,,,
5413,24052,2011,3,11,85,JAPAN,KOCHI,"KOCHI PREFECTURE, SHIKOKU REGION",33.5493,134.301828,898,,,,8,,,1.42,0,,,,,,,,,,
5413,21920,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.013056,140.888361,134,,,,4,,,2.83,0,,,,,,,,,,
5413,21921,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.337222,141.115361,110,,,,4,,,2.84,0,,,,,,,,,,
5413,21922,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.040917,140.901583,132,,,,4,,,2.85,0,,,,,,,,,,
5413,21923,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.421833,141.251694,99,,,,4,,,2.85,0,,,,,,,,,,
5413,21924,2011,3,11,85,JAPAN,AOMORI,"AOMORI PREFECTURE, TOHOKU REGION",40.525058,141.533331,258,,,,4,,,2.85,0,,,,,,,,,,
5413,21925,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.420778,141.268806,97,,,,4,,,2.85,191.66,,,,,,,,,,
5413,21926,2011,3,11,85,JAPAN,FUKUSHIMA,"FUKUSHIMA PREFECTURE, TOHOKU REGION",37.147603,141.000836,176,,,,4,,,2.86,0,,,,,,,,,,
5413,21927,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.216333,140.943389,125,,,,4,,,2.86,0,,,,,,,,,,
5413,21928,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,43.052544,144.847046,569,,,,4,,,2.86,0,,,,,,,,,,
5413,21929,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.288222,140.994194,120,,,,4,,,2.87,0,,,,,,,,,,
5413,21930,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.08575,140.9085,130,,,,4,,,2.88,0,,,,,,,,,,
5413,21931,2011,3,11,85,JAPAN,FUKUSHIMA,"FUKUSHIMA PREFECTURE, TOHOKU REGION",36.909128,140.813383,207,,,,4,,,2.88,0,,,,,,,,,,
5413,21932,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.177139,140.931194,127,,,,4,,,2.89,0,,,,,,,,,,
5413,21933,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.405472,141.229583,100,,,,4,,,2.89,0,,,,,,,,,,
5413,21934,2011,3,11,85,JAPAN,HOKKAIDO,HOKKAIDO PREFECTURE,42.433777,142.208662,460,,,,4,,,2.89,0,,,,,,,,,,
5413,21935,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.407889,141.155111,107,,,,4,,,2.9,0,,,,,,,,,,
5413,21936,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.408222,141.231167,100,,,,4,,,2.9,0,,,,,,,,,,
5413,20209,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.352389,141.463,80,,,,4,,,10.38,0,,,,,,,,,,
5413,20210,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.635917,141.510861,84,,,,4,,,10.45,57,,,,,,,,,,
5413,20211,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.274528,141.893944,116,,,,4,,,10.48,0,,,,,,,,,,
5413,20212,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.396278,141.436806,82,,,,4,,,10.53,371.4,,,,,,,,,,
5413,20213,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.932917,140.896917,135,,,,4,,,10.67,0,,,,,,,,,,
5413,20214,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.093611,141.809944,101,,,,4,,,10.73,29,,,,,,,,,,
5413,20215,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.964139,141.689222,95,,,,4,,,10.78,55,,,,,,,,,,
5413,24033,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.789694,141.504111,93,,,,4,,,9.46,0,,,,,,,,,,
5413,24034,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.536964,141.411047,88,,,,4,,,4.22,0,,,,,,,,,,
5413,24035,2011,3,11,85,JAPAN,IBARAKI,"IBARAKI PREFECTURE, KANTO REGION",36.370334,140.62412,264,,,,5,,,4.7,0,,,,,,,,,,
5413,24036,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.172083,140.942556,126,,,,4,,,4.55,0,,,,,,,,,,
5413,24037,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.017917,141.720194,98,,,,5,,,8.4,40,,,,,,,,,,
5413,24038,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.15217,140.889352,131,,,,5,,,2,0,,,,,,,,,,
5413,24039,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.035417,140.881361,134,,,,4,,,1.07,0,,,,,,,,,,
5413,24040,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.2506,140.986083,121,,,,5,,,2.6,1910,,,,,,,,,,
5413,24041,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.053972,141.81625,97,,,,4,,,26.94,0,,,,,,,,,,
5413,24042,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.827917,141.980861,174,,,,4,,,28.16,38,,,,,,,,,,
5413,24043,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.883333,141.949917,180,,,,4,,,28.69,0,,,,,,,,,,
5413,24044,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.636,141.517472,83,,,,4,,,29.37,0,,,,,,,,,,
5413,24045,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.636806,141.499889,85,,,,4,,,30.1,0,,,,,,,,,,
5413,24046,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.795833,141.5345,92,,,,4,,,32.26,0,,,,,,,,,,
5413,24047,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.459611,141.517056,77,,,,4,,,35.55,0,,,,,,,,,,
5413,24048,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.514222,141.453,84,,,,4,,,36.41,0,,,,,,,,,,
5413,23346,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.958361,141.633889,98,,,,5,,,13.42,0,,,,,,,,,,
5413,23347,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.353139,141.935111,123,,,,5,,,13.47,288.03,,,,,,,,,,
5413,23348,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.598127,141.942508,149,,,,5,,,13.47,200,,,,,,,,,,
5413,23349,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.220278,141.810889,219,,,,5,,,13.5,0,,,,,,,,,,
5413,23350,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.427345,141.978751,130,,,,5,,,13.5,20,,,,,,,,,,
5413,23351,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.276833,141.809528,225,,,,5,,,13.54,36,,,,,,,,,,
5413,23352,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.597779,141.940425,149,,,,5,,,13.57,340,,,,,,,,,,
5413,23353,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.589569,141.945697,148,,,,5,,,13.58,100,,,,,,,,,,
5413,23354,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.207667,141.881833,110,,,,5,,,13.59,0,,,,,,,,,,
5413,23355,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.239028,141.913556,112,,,,5,,,13.64,127.6,,,,,,,,,,
5413,23356,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.997944,141.682694,98,,,,5,,,13.67,150,,,,,,,,,,
5413,23357,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.984556,141.619167,101,,,,5,,,13.68,520,,,,,,,,,,
5413,23358,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.108861,141.830556,102,,,,5,,,13.72,32,,,,,,,,,,
5413,23359,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.43475,141.975222,131,,,,5,,,13.73,470,,,,,,,,,,
5413,23360,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.038611,141.800222,96,,,,5,,,13.73,271,,,,,,,,,,
5413,23361,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",38.957056,141.720194,93,,,,5,,,13.77,315,,,,,,,,,,
5413,23362,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.413417,141.241222,99,,,,4,,,5.99,0,,,,,,,,,,
5413,23363,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.198694,140.963889,123,,,,4,,,6,0,,,,,,,,,,
5413,23364,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.85125,141.579444,92,,,,4,,,6,0,,,,,,,,,,
5413,23365,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.359361,141.15625,106,,,,4,,,6.1,38.63,,,,,,,,,,
5413,23366,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.898583,141.631389,93,,,,4,,,6.11,0,,,,,,,,,,
5413,23367,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.027556,140.917417,131,,,,4,,,6.2,105,,,,,,,,,,
5413,23368,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.257139,141.002,120,,,,4,,,6.22,850,,,,,,,,,,
5413,23369,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.520583,141.341583,93,,,,4,,,6.3,0,,,,,,,,,,
5413,23370,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",40.401478,141.720175,241,,,,4,,,6.33,100,,,,,,,,,,
5413,23371,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.328917,141.164278,105,,,,4,,,6.34,0,,,,,,,,,,
5413,23372,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.410083,141.263333,98,,,,4,,,6.43,0,,,,,,,,,,
5413,23373,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.845083,141.578306,92,,,,4,,,6.53,0,,,,,,,,,,
5413,22834,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.509167,141.533694,77,,,,4,,,12.35,0,,,,,,,,,,
5413,22835,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.641111,141.461667,88,,,,4,,,13.04,0,,,,,,,,,,
5413,22836,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.731306,141.55925,86,,,,4,,,13.53,0,,,,,,,,,,
5413,23377,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",37.941278,140.900861,135,,,,4,,,6.6,0,,,,,,,,,,
5413,23378,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.3285,141.1555,106,,,,4,,,6.62,0,,,,,,,,,,
5413,23379,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.369278,141.158444,106,,,,4,,,6.7,297.15,,,,,,,,,,
5413,23380,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.87425,141.602472,93,,,,4,,,6.78,0,,,,,,,,,,
5413,23381,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.338083,141.167556,105,,,,4,,,6.8,0,,,,,,,,,,
5413,23382,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.857583,141.580583,93,,,,4,,,6.85,0,,,,,,,,,,
5413,23383,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.899556,141.580472,96,,,,4,,,6.86,132.99,,,,,,,,,,
5413,23384,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.84475,141.576972,92,,,,4,,,6.9,0,,,,,,,,,,
5413,23385,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.325167,141.156778,106,,,,4,,,7.03,0,,,,,,,,,,
5413,23386,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.353611,141.156694,106,,,,4,,,7.1,13,,,,,,,,,,
5413,23387,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.403417,141.237417,100,,,,4,,,7.1,17.5,,,,,,,,,,
5413,23388,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.854361,141.609472,91,,,,4,,,7.11,0,,,,,,,,,,
5413,23389,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.47478,141.938924,136,,,,4,,,7.11,1600,,,,,,,,,,
5413,23390,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.261722,141.005528,119,,,,4,,,7.16,0,,,,,,,,,,
5413,23391,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.366889,141.158667,106,,,,4,,,7.2,141.45,,,,,,,,,,
5413,23392,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.383389,141.183056,104,,,,4,,,7.23,0,,,,,,,,,,
5413,23393,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.38475,141.185222,104,,,,4,,,7.3,0,,,,,,,,,,
5413,22831,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.403556,141.486417,78,,,,4,,,9.18,0,,,,,,,,,,
5413,22832,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.881556,141.643222,91,,,,4,,,9.26,0,,,,,,,,,,
5413,22833,2011,3,11,85,JAPAN,MIYAGI,"MIYAGI PREFECTURE, TOHOKU REGION",38.789083,141.487361,94,,,,4,,,11.68,0,,,,,,,,,,
5413,20704,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.321444,141.897306,121,,,,5,,,19.46,937,,,,,,,,,,
5413,20705,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.959806,141.954306,188,,,,5,,,20.28,0,,,,,,,,,,
5413,20706,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.115621,141.887504,100,,,,5,,,20.72,0,,,,,,,,,,
5413,20707,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.943668,141.941883,187,,,,5,,,20.97,90,,,,,,,,,,
5413,20708,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.033583,141.740056,99,,,,5,,,9.65,200,,,,,,,,,,
5413,20709,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.065667,141.736611,102,,,,5,,,9.67,50,,,,,,,,,,
5413,20710,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.055667,141.745056,100,,,,5,,,9.99,470,,,,,,,,,,
5413,20711,2011,3,11,85,JAPAN,IWATE,"IWATE PREFECTURE, TOHOKU REGION",39.019444,141.751028,97,,,,5,,,10.16,20,,,,,,,,,,
